,hpge_Ba-137m_661.66_0.02fwhm,hpge_I-132_667.71_0.02fwhm,hpge_Nb-97_657.94_0.02fwhm,hpge_Ce-143_664.57_0.02fwhm,hpge_I-131_636.99_0.02fwhm,hpge_Ba-137m_661.66_0.005fwhm,hpge_I-132_667.71_0.005fwhm,hpge_Nb-97_657.94_0.005fwhm,hpge_Ce-143_664.57_0.005fwhm,hpge_I-131_636.99_0.005fwhm,current_Ce-144_133.5149,current_Pm-148m_414.07,current_Np-239_106.123,La140_scintillator
869,20.548062590127927,2510.207710194989,464.8335672730861,62.6456591737259,26.171014735925837,13.206579994298538,1374.0172612511697,276.29836586191846,39.13846758756346,1.098373095655921,10.200154623526172,32.87165980781439,6211.959489774021,80180.65824733657
870,19.02876915881434,2158.56517931001,408.43789037935994,54.97737133799638,22.112014284879002,12.23010495450111,1181.5380073377644,242.77661858616938,34.347632294753865,0.9280206299349402,9.387114044213416,24.371455485589305,5086.4732506286055,68396.34963529
871,51.59243522506732,1569.6394208039762,251.45632303534666,33.76115699968195,16.78864375682411,33.15931221797371,859.1765730643151,149.46633813021464,21.09260188780777,0.7046037305436946,14.86295373716485,29.328379287823743,5324.261901326239,46542.510492225
872,34.267480821875814,1733.5899731114557,277.1837201587825,38.717844406451746,18.923939637088502,22.024277213104227,948.9185047567489,164.75877457104036,24.189339187251935,0.7942201084263524,13.47410234756789,28.036060831141437,5305.024428421659,56413.15245777438
873,28.447962617715785,1636.2547284744533,252.49066611631426,36.98227353794855,19.227050727698614,18.283976522739362,895.6399231811398,150.08115453576917,23.105024885530597,0.8069413983832163,12.438422579602431,19.485159169354176,3214.95828500735,64591.96155725094
874,39.0551496585398,1705.9981036516433,270.9354513109017,37.5890897908454,18.885385843081526,25.10139123299195,933.8154896739745,161.0447861810385,23.484139074109063,0.792602041626115,13.923549635211506,27.876704087401798,5710.39223434276,55848.338157835635
875,9.748435378115095,2275.498205454475,414.7036095116477,58.00643702491718,24.464856207930215,6.265480800227864,1245.5438645743152,246.500979473781,36.240069708164825,1.0267672124686023,5.967325572241486,19.887506343457126,2807.003111410875,79533.42089459438
876,51.06266267342815,1403.512384353964,238.66513251455075,31.289607475901732,14.94907093351814,32.81881862879378,768.2432950269019,141.86321889109124,19.548477966000586,0.6273985737315889,13.940743891461436,29.385662999845987,4492.32842877228,41728.00482526344
877,34.57766046227109,2054.927326866427,381.9667317071656,50.61411889222945,21.080511129532038,22.223634802926398,1124.8095551072424,227.0420882111245,31.621649095320493,0.8847294039221395,13.723153055335517,30.11144111262605,6129.366958878662,61858.212407529696
878,60.49705347499608,1047.0295472484672,166.3646919882479,22.09807659718777,11.584170916234294,38.882457780751686,573.1145933129335,98.88763585455405,13.80598218701908,0.48617685627623897,14.040534454258058,23.548756449936985,4555.450431509457,32486.257660567815
